address,geo_elo,geo_elo_active,geo_resolved_trades_count,geo_accuracy_pool,resolved_trades_count,research_excluded
0xf2ef60e2cce8c0a517b5c2f6ceebeed8133eb25c,,,5,0,32,0
0xf2efbf98c33cf5cb70bb5896a8a38981203f582f,,,0,0,0,1
0xf2efefbad266c09ee414f38d9d5c35d46b113b69,,,0,0,0,1
0xf2eff5d4c8460c60b67996276ec2b1997a34caab,,,0,0,0,1
0xf2eff84633f10934f516606a9572b0afaa653230,,,0,0,,1
0xf2f01832f12da9767744a0dabe2cdae6a6771118,,,0,0,,1
0xf2f032cfce5139f9133a3db16e10c9cf571f131b,,,2,0,19,0
0xf2f0b08ef22b96a367a5abd820ea59e92cc817b4,,,0,0,0,1
0xf2f0e7c306409754f0523cb6fcec7de804dbff6e,,,0,0,0,1
0xf2f113f8efe3bfb27cf71ceb3fd4687e6068fb22,,,0,0,,1
0xf2f1be8b95b42ce218e74c06ffca3e07b4c1101a,,,0,0,0,1
0xf2f1df17978f4917a7c27079e9b001d089d17eea,,,0,0,0,1
0xf2f241b230976bfe954007a0953aff4bc6587c2a,,,0,0,,1
0xf2f2703d83938e05cba23c819891845d26f01762,1321.95998133873,875.5334,4,0,33,0
0xf2f271d3bef3b82ec2b3078467c1abd54e3eaa25,,,0,0,,1
0xf2f278678d2269e066a9678b86e4bfac20f6726b,,,0,0,0,1
0xf2f2a5b209c3cd41291a10353e7fcc4163d4fae5,,,0,0,0,1
0xf2f2d604decf1afe606891dd20bc0ec3289c958b,,,0,0,,1
0xf2f2f871f588a18f1a39edbd44f22ce0d34876f7,,,0,0,0,1
0xf2f2f96c438da7a5570b09e4caf9bee57cd103e0,,,0,0,0,1
0xf2f35075f8e88035cb349dd4efeb5c261645fda3,1595.87204080872,1017.0178,20,1,171,0
0xf2f3ad655050bf5bb0daaed9d25834702b7f4996,,,0,0,,1
0xf2f3d3a3f3ae8181ce43d678154d68f622463d58,,,0,0,0,1
0xf2f46ddf49b3889a36595a901cb4eaebd8e602eb,,,0,0,0,1
0xf2f474de37cf423d93bcb99ab298f5704587db9c,,,0,0,0,1
0xf2f4bf757cfdfdc9667ee21a176949e5d7865b9d,,,0,0,0,1
0xf2f52144a3936d4400b52ad6a2e4dbd7993e137e,,,0,0,0,1
0xf2f6af4f27ec2dcf4072095ab804016e14cd5817,,,0,0,0,1
0xf2f7522dfdec2a2f76f806ab6fa0b53c404c2e1e,,,0,0,,1
0xf2f75a9ef5f2d8deaf3a20ce49bc309863e6e967,,,0,0,0,1
0xf2f8a055fc20191defdf96563f1e1b6041b394c9,,,0,0,0,1
0xf2f960044d7bd4e295be1223a37ea49d870d9413,,,0,0,,1
0xf2f9bcc0be19fcdfc2897dbe2f592190a770edf0,,,0,0,,1
0xf2fa21cdc5984e3cdbe4e2f0c64cc33f88b5a809,,,0,0,,1
0xf2fa2e348a58cd10b0c166859a30a337f892d414,,,0,0,0,1
0xf2fac450a183621d59510f4fd444c1e6a9ad49b6,,,3,0,54,0
0xf2faee64996dae62df84bba7aa249dd42e6e110a,,,0,0,0,1
0xf2fb3aef62d5713715722033d9fb84312555cb43,,,0,0,0,1
0xf2fb4305aff1271d2b11ef3aafdde036d1fa8da1,,,0,0,0,1
0xf2fbefffa665ce0e4f692cefab9e59fd24769285,,,0,0,0,1
0xf2fc14b3623b6d61d714fce23cc80baad71b7a15,1516.2522830224,1039.6265,21,1,49,0
0xf2fc485e7797a4b399f85c243073f0cce3d46092,,,5,0,73,0
0xf2fc9e7e0c69149588f692f50b7bc57908e513a3,1504.79977161263,1019.9231,17,1,61,0
0xf2fd05d2ba58f90bd0713bdad7f705a608dbedd5,,,0,0,0,1
0xf2fd4feadee999cf56509287c297ea5e09c8a597,,,0,0,0,1
0xf2fd9c7efed8bb8378213dae84b976c114e5a866,,,0,0,,1
0xf2fda1aa884ac9e81ab16fb5e6260b9cda74ea1f,,,0,0,0,1
0xf2fe01fb5df020e9299e8378ec400e2e2e1eb189,,,0,0,0,1
0xf2fe566ae5e87c4b3242b9d89f339de60e1a09c9,,,0,0,0,1
0xf2ff5f441849e0b78efd4378d89c846e44328cad,,,0,0,,1
0xf2ffba4c31223cc12d329ad5f68a63ca6b94c62c,,,1,0,85,0
0xf2ffdba72e4eccb721277d3ac2f240f2c167121c,,,0,0,0,1
0xf3000f2a25be9e7f3c5b82fb41572175a7d377e8,,,0,0,,1
0xf3002a7142b970436ffde449a54e029dff50ca70,1539.04000106624,965.8081,3,0,258,0
0xf3002c13a7927e55e0545ff6e4857f44f0704329,,,0,0,0,1
0xf30093cd4e1ef4ae587fc98946d661f2fbb53f9f,,,0,0,0,1
0xf301114217151fbe21a4862f06961d462869dd70,1527.94362295238,723.8755,24,1,83,0
0xf3016fffb9e15bbbed90e6157c866cf70cd0d903,,,0,0,0,1
0xf301934750667079d1e0de2b51c05eb11459d07b,,,0,0,0,1
0xf301e0475240f644b72793d3ba3653fb1f484ce1,,,0,0,0,1
0xf303cf2a0b848965ab71af9859488361197085a4,,,3,0,48,0
0xf303d7e6366f2b3dd4abc7a480821cab2f42bd35,,,8,0,55,0
0xf303dcaa6a9cc0bf2eec83adda640dc6af87a947,,,1,0,37,0
0xf303e2db418f5028b037a74c107fe6e352ba6f3a,,,0,0,0,1
0xf30405fc92a099bce1fab1f76d617e9bb765f728,,,0,0,,1
0xf304d5b9673ef04671b1c1f4f25b671709606e5f,,,0,0,0,1
0xf304ff48c08c3555ba2ee596b7668afa7792d68c,,,0,0,,1
0xf30504234917e7099afcb2e4608aea14b1017d4a,,,0,0,,1
0xf30507ca883ce02b76a4d20ed5c95e59f7688203,,,0,0,,1
0xf3054ac2f367b5f6d748a7043bcd79ede494347b,,,0,0,0,1
0xf305545caa20cd27ed150628bd37d70936f462a3,,,4,0,65,0
0xf3065af0fbb9f859847bee7a1e64278cf2954cf8,,,0,0,173,0
0xf30660b420b61b78f7e30d7c162e8a2134171bb3,,,0,0,,1
0xf30667205793c07409343de461809f52d9240cef,,,0,0,0,1
0xf306b4d5dbbba7de581274a3555fda48d5112155,,,0,0,0,1
0xf306c88138a3f4f4d1d079dbaf6ea25858f330fa,,,0,0,,1
0xf3071060a5e511ee74f0d20840ab9852da44e380,,,0,0,0,1
0xf307361b3a930cedc6100cc58b786e615f2ac406,,,0,0,22,0
0xf3074294f20779df8756273048a4cfd9b2f1210a,,,0,0,0,1
0xf3076b2c852e07f59e806b17c3db5d1551157687,,,0,0,0,1
0xf3076f07c0c7bf0a28ee91086d1f9724b0e1e177,,,0,0,0,1
0xf3079751450b7771186cc2b249ed50a832a984e5,,,0,0,0,1
0xf3079d99a44665d06b5b06723133b8d7acdbaf3c,,,0,0,0,1
0xf307c040694c18aa67e52023e76eabb5fe0823b3,,,0,0,0,1
0xf307de25b80a51d680573425abec67b9729416c5,,,0,0,,1
0xf3082cc9c83001013ab920f7931d652c66d70237,,,0,0,0,1
0xf30906bb3d51b126d2356752fc1fc681a04c4ff0,,,0,0,,1
0xf30933fe9ee98610686c1dfebd6fd76114cd84d6,,,0,0,0,1
0xf3096157cbe6d39cb65e8f7bbc80145c398c8049,,,0,0,0,1
0xf309c18f9a0e6e7a0c9ee76ed8a904525f6a08a8,,,0,0,0,1
0xf309de137db535d8690c9eb0bdaf33ced8aae7ed,,,0,0,0,0
0xf30a3dfbea1988cdf8f951385e4d71025b660fa4,,,0,0,0,1
0xf30bb6cbb744299c9373a22bfd475a72f9e29ddb,,,0,0,0,1
0xf30c18f8743b01fadd33b1f4d2fce61711b83f2b,,,0,0,0,1
0xf30c42826372a878b479f27750f453280ec2fe0b,,,0,0,0,1
0xf30c4c3ff54215eb6dd0421f9376c42337ada7a7,,,13,0,237,0
0xf30ceb20cf14cac68cc280d752d1015da260799f,,,0,0,0,1
0xf30d07c5bc4ae282ea4d8ea8335e284f7e559875,,,0,0,0,1
0xf30e069b3950fb60052b91dc86995ccc4554496d,,,0,0,0,1
0xf30e434a0c04fdb0116303c6e907494e4108b2f1,,,0,0,0,1
0xf30f0f604839aec2a4c3b1c9ba87da897a54a161,,,0,0,0,1
0xf30fd66d27bbb33592db786033ea2542dbca274a,,,0,0,3,0
0xf310d345262ea95620e70082f148d3bd2dd763b7,,,0,0,0,1
0xf310f928d137c1887d4db5b74b9a5be71d6a9f74,,,0,0,0,0
0xf311f1beb5ea2a839d69c50d74baa1a95265aed6,,,0,0,0,1
0xf3122bbbc7ca5acfe1037049c2080c0263d4d9c2,,,0,0,,1
0xf3126a38a136f3cc7994409db44108bb6be80dd6,,,0,0,0,1
0xf312c8c758d6f6bbe8c74e7d2e83dfd94de7b94d,,,0,0,0,1
0xf31325f14d1a7549fde0ae0185f610f0684b560f,,,0,0,,1
0xf313656b6bd22753fe3206b8b98e993c8d0ce8db,,,0,0,0,1
0xf3137c976c7df652cb87c78717fbd11e565d4a9e,,,0,0,1,1
0xf313b6f68f78cd8b979855fea241ad06d3e5035a,,,0,0,9,0
0xf314da856a6414668e1b9096b5660389fbd9c368,,,8,0,69,0
0xf315573ac46c82e1c12d9cd95315a658167e2538,,,0,0,0,1
0xf3157a3a64af637275b310e7bb032ca5e58a717f,,,4,0,4,1
0xf3167ae98d02050d134669a5c43a7b29e3551e44,,,0,0,0,1
0xf316a631269aebfc419fef6dea7f01e70b9922a6,,,0,0,0,1
0xf3171e15c6a21b2fad1059a08cbfb030c17d9633,,,0,0,,1
0xf317370158d9f4c43de91473cd2f35bbd165b22f,,,0,0,14,0
0xf31771786facf711c89a45644823acbe792dbf16,,,0,0,,1
0xf317ebbcfe39205eff8f3b3100d5d4d57eb68109,,,0,0,0,1
0xf31819f7f05eeb17ab40ff8e417447df339c68f0,,,0,0,0,1
0xf3184f660c5bbc8d5d46fecc94a44d34089a1b48,,,0,0,0,1
0xf3196e07e5455a3e5aeeff2bde20242b72d01dde,,,0,0,,1
0xf31a0bb62402212df8ecb2419ef4f46b69ae7a19,,,0,0,,1
0xf31a457ed6182aa66c3d19e8d27771f2f044ab5e,,,0,0,0,1
0xf31ae267f3b3210598fd119effbce8043cc68fbc,,,2,0,35,0
0xf31b4f35a3535f71266639db814cf61f24feb9c7,,,0,0,,1
0xf31b74c1f464a97aa775e19195f94e125092241b,,,0,0,0,1
0xf31b915413d5776eb583fae81962bf96d9017f5d,,,0,0,0,1
0xf31caade551ec5c9e70a398b5571f9dbac6104c3,,,0,0,0,1
0xf31cbadb4b80adfc508dd3ccb03ec1c64b4ff8c5,,,0,0,0,1
0xf31cd978ad8ec90ae977415309264e635bdc83fe,,,0,0,0,1
0xf31cf7e6b7d937d6788d616f9029aff9c8a629bb,,,0,0,,1
0xf31d6c70fccb3d216b48484a7f1f061f6ab0f532,,,0,0,0,1
0xf31deece94dc2221537627f85dc1becc12ed5e8f,,,0,0,0,1
0xf31e5996c92ccde0bbd24c55ae9715f776c9cd87,,,0,0,0,1
0xf31e82ef06d62ffa575872574a5422f03274231d,,,0,0,0,1
0xf31eb7dabb069ad121b33e4da91e1eecd916aefd,,,4,0,35,0
0xf31ec828463638f149b6bf722a7e6f99a235ecbd,,,0,0,0,1
0xf31f222ddac40dc47c00e93b19151043814a3507,,,0,0,0,1
0xf3201af7121e44ccb069407c15922749dde90739,,,0,0,0,1
0xf3201f02c37622e53a5fd9da09d91bdb2badddf9,,,0,0,0,1
0xf32054437ecb7ae95ab0251c7cc10b457aaf3a40,,,0,0,0,1
0xf32060b2aeed9fb1f0f1b7b5e7e24e09e856bd1c,,,0,0,0,1
0xf3210ae4ed3424fac5a31109ee404a5cf4757bf6,,,0,0,0,1
0xf3211188118404531a1fb865dc50ff3ef62fbbe2,,,0,0,,1
0xf3211f7c611619da8d518744a2d71ccdff982ae8,,,0,0,0,1
0xf32195b8b8c64fa6ec0cf75082f32278d930f90a,,,3,0,18,0
0xf321c7ccf3b327f06f14987de8bea771ef01424a,1520.192,1034.331,5,0,13,0
0xf321e520f2d2ffc4858aa585909a665bd23cf3cf,,,6,0,64,0
0xf32253c325806f2a0ab8e3306292814ad694ebf9,,,0,0,,1
0xf3234eb7a619c6237413ea71776ebf4bafb54866,1558.4319979424,1208.6768,3,0,30,0
0xf32417a339933e6533687be421b9983cb5fccac4,1847.07203131871,1190.7799,42,1,192,0
0xf3241cc41409b3351a059da414f43f38302b45fa,,,0,0,0,1
0xf3242a29132acd329afd7b8164f49eb51c70b8d6,,,0,0,0,1
0xf324c7c7fede6bdf673f06863fae1739a994aa62,,,0,0,0,1
0xf324cddac20d61bae4b4e4459ea83025da3d96c5,,,0,0,,1
0xf324cfd4769d03c8869f27bc5806b2a9d73208ee,,,0,0,,1
0xf324dcb2e7ad401206b50a2addb7ca51ca011285,,,0,0,,1
0xf3255725f80231c70473ed04a4d3d3dd2a407667,,,0,0,0,1
0xf3259f17abb3ae2679f1a3d57f2b2f0f16f6cc3a,,,0,0,,1
0xf325ce9e081c7b91119cc1fba827a0c816812dba,,,0,0,0,0
0xf32646a1784ab0a2fc47488e0dfd259446aba658,,,0,0,0,1
0xf3274e0ac16ff2dff46d7bd7868c2c94b58dc106,,,0,0,0,1
0xf3275ae461bf1db3275858511bdd6f5f19028c52,1679.12,1082.5037,21,1,194,0
0xf3275bd8f76c0c597f8459ce7a2093778a59d35c,,,0,0,32,0
0xf327858823b7c94f27ce1e8fdb23e84fedd5c995,,,0,0,,1
0xf3281203943a3c19a157e2d4ad79764bbd3f5d28,,,3,0,52,0
0xf32855d27594b42a4d9cab1b3d6e1062c6192d30,,,6,0,64,0
0xf3286dff916399f8a9f49ffd9476e390d55fa5cc,,,0,0,,1
0xf328c0cdab9a9b524273c98012d0c2322569c5cc,,,0,0,,1
0xf328e8a6e7c0c1293ac0ddb99eee025c1dc0fb46,,,0,0,0,1
0xf328ff8e1caed3791ae28bc99997317e06485353,,,0,0,0,1
0xf3295f11f9e278fb723855f4a1b404101fd07342,,,0,0,0,1
0xf3298c8515ca5691ef922ab24d2e07cdee1f6f22,,,0,0,,1
0xf329dbb866d8f06322fe2f853d81ea635a7aea10,,,0,0,0,0
0xf32a3e5a6a15316e552c36748e173e054366d45f,,,0,0,,1
0xf32a44b612a60f2b0c0f23c419876ec1c89c06fd,,,4,0,4,1
0xf32a9943c3990562bc1ffb8cc6a662464d288c87,,,0,0,0,1
0xf32ae26933ea2cbf6854355f054f2864dec7e5e9,,,0,0,0,1
0xf32b19261fe1ac29d151e2434745de7396630c42,,,0,0,0,1
0xf32b481c4822e0addca883fff63d4c2835c38e13,,,2,0,32,0
0xf32b6c32064eba9725b691dbc8730c463a9690c8,,,0,0,0,1
0xf32bbe292c19800b9bad7ce5530f780e8c501bd1,1554.12000183068,432.7643,2,0,25,0
0xf32c12c0fa85067881d355853d0edb6c9777c483,,,3,0,153,0
0xf32c9107f5b29ebe7afbf0a797f52a73b24f7485,,,0,0,0,1
0xf32d149eb058327d3edd940b934eb23d7dfaa4e7,,,0,0,,1
0xf32d41b1bc3826b49b652c737ddbe3f75dd8bbe7,,,0,0,0,1
0xf32d78dd982e353efaf6fef2d298ac9cdcb9e007,,,4,0,53,0
0xf32d7b6faa12aaf1da93ef948825f866797d5b57,,,7,0,69,0
0xf32de5829daae9ab35a9ece9200bc0a43f64bbbb,,,0,0,0,1
0xf32ea1548b7579a50f42b89e095f5d740f2181ff,,,0,0,0,1
0xf32edfe60c710533cd5c5562b6b8eb3a4283d2ac,,,8,0,81,0
0xf32efa4c127208abe5dae404c9964eb0657cb536,,,0,0,0,1
0xf32f2af9488f92c8eb6846c103a75d1fc69612e6,,,0,0,0,1
0xf32fd24323bc5d594899c1869cb1dbd6b61d6884,,,0,0,0,1
0xf32fdc912c5db6eebcf2a803745d2027d53b7db2,,,0,0,0,1
0xf33030be9f7af03b61a4520fe449c50a4cfcf779,,,0,0,0,1
0xf33049d110e9fa63da81c4cb1265eab672089319,,,0,0,0,1
0xf33117068cf79c0e3b72d12ad1dcc72f803a2489,,,0,0,,1
0xf331783fe50be18eb7f70278083bc8f08b7e16db,,,0,0,0,1
0xf331dd5c0bbb2d201243bc47d6374c164aec77fe,,,0,0,0,1
0xf331f0461a90ca294c5659b21007cbf759eef005,,,0,0,0,1
0xf3320c76e2339f3fc83b30245da70e7d3dfcffa2,,,0,0,0,1
0xf3325bd288dcfd8978ce5ac16d08f247be01e7b3,,,0,0,0,1
0xf3326fae87663a7755d9acebbdea429f37f5019e,,,0,0,0,1
0xf3327ec0ffe4d197ecdfbce4f36797b438c2c01c,,,0,0,,1
0xf332cb542504484146f59276dce68b789bc33c89,,,0,0,0,1
0xf332ceb7157073f498e88628194854e99dd41e5a,,,0,0,0,1
0xf333437240ebb04e9763e8d7abeb23b2d4df038c,,,0,0,0,1
0xf333660d56d1f45cb5afda0a5080f9976706b43b,,,2,0,81,0
0xf3338c0f5c52e48fbe883d731226b7820e70ba41,,,0,0,0,1
0xf3343026146cd49107ae585c5bd7b5a5af77f7d8,,,0,0,,1
0xf3344a4d1f07bb9c4a331932a650de99815036b9,,,0,0,,1
0xf335da59a10b004eb3305d81a429b84baf06c904,1544.0000018176,1244.496,1,0,30,0
0xf33606a064a3887ea6e95fb3b3e4c01e39726ab3,,,0,0,0,1
0xf3361228bd6fee6360842c918d21102cf745a9f3,,,0,0,0,1
0xf336543312ea3d06d28adf662ed06215c4534af1,,,3,0,45,0
0xf33714e4a1c491862620a8d139c643b0c2612270,,,0,0,,1
0xf337900f4ae8f67883e3e3b827626ec475cc5273,,,0,0,0,1
0xf3380fe184c9e98237bf6361edfcc691cbc79247,,,0,0,0,1
0xf3382be8ecf7c5ea5782ba508c35dd77d4f2208c,1441.4400024064,1023.1845,2,0,37,0
0xf3386a7e46e8d63611ce5356652d822055cf49df,,,11,0,157,0
0xf338c18e555b7ae3afe226b87f25440d6b2e4dd4,,,0,0,0,1
0xf338dc6a150eb3b30cc7bce7a9f18d8d20ce853f,,,0,0,0,1
0xf3395d2a02036944970a7d382815b2a7656fa5f8,,,0,0,0,1
0xf3398ee50c39f7e112568a054d54f1717f9d17e2,,,0,0,0,0
0xf339d4a94a96fbaac1e6ad26187e7fa6153bcb89,,,0,0,0,1
0xf33a716f8e950d2c7de92846daf646ea474d88ff,,,0,0,0,1
0xf33aac66e00abdfde7d85ba60d7e986f7a231e9f,1474.04990899992,550.0227,4,0,4,1
0xf33b32236c566c74f36b87b839ee2ef8876ddd0c,,,0,0,,1
0xf33ba69b4b8d09f8082bfecc3579116fe7ec14f2,,,0,0,,1
0xf33bc73ae3a9a7bf69108155d28fa7b8a62db78c,,,0,0,0,1
0xf33be87b5caea116c67e05bfbbeb7f48a69a4414,,,0,0,0,1
0xf33c2f3c2ce520c3bc97d7e0d51bcc3738df488c,,,0,0,0,1
0xf33c4fa6d5f7e03015214848eab1bb0420342fc3,,,0,0,0,1
0xf33c50b9eb6cd40fc6e9b3ed53d353af081c455c,,,1,0,17,0
0xf33c9bc3b7cccaf73e895f0e6ae538c04b420f39,,,0,0,0,1
0xf33d37536be0f432fb5fe07edfa5b489e6a61969,,,0,0,0,1
0xf33dd0478c054072ea692ea5234119f7d3936f07,,,0,0,0,1
0xf33de6d5ba0fa685114c530a613f31d87181a6c7,,,0,0,,1
0xf33e2dd0522b3e29d8379a8cfbc926ac05706d62,,,0,0,0,1
0xf33e2f782eb1c1c426badb50af841a18d9540ab8,1412.91412670383,886.6592,8,0,8,1
0xf33e741c6b5309b2068ec11cb305402162fd5a62,,,0,0,,1
0xf33e985db6bf68ea814be52091aeb87edf06855f,,,0,0,0,1
0xf33e9f6dd95daa7914445a07c0be887390381ee0,,,0,0,0,1
0xf33ef9fc61d60e36ee0a9a532a41ec516958f376,,,0,0,0,1
0xf33f0dfe73e3d1b3d0453e2a02c5d19100d3085c,,,0,0,0,1
0xf33f0ef3467ba8ac8e52c8158e691767b44f51da,,,0,0,0,1
0xf33f4c02ff87c069af69a9c9369186c275fbecc4,,,0,0,0,1
0xf33fb80e7cddf67a0e4238947cf01314c719b1ec,,,0,0,0,1
0xf340150741b0e5d33bba80dad31a041f08e26224,,,0,0,0,1
0xf3403a69ff446cad603e100b3c3f80b31c97a575,,,0,0,0,1
0xf3403f309a7ee48c73820d6fbbea9ca8a0479cbc,,,0,0,0,1
0xf3408ba8b1427564005fb5720c495f430958e55b,,,0,0,0,1
0xf340983f90bb81e4bef00f6d9d13c5918c065cbe,,,3,0,13,0
0xf340e2cb7666d82215fd3132cc7b3d578ca8a873,,,0,0,,1
0xf341f026c796a718f9953e88dfb437a502f09bd8,,,0,0,143,0
0xf3421534843e740143b06af1c2f4a3aaeefa057b,,,0,0,0,1
0xf3422c49ecd83fccd0d11998ac2451c2ed5ac932,,,0,0,0,1
0xf342f24d1bc3d3b324784eba25eb2a4414991095,,,0,0,0,1
0xf3438ef911081d86741918f8877803ee8dd91f8a,,,0,0,,1
0xf3439c7fc850259160c57fd8acf7396548733134,,,0,0,0,1
0xf3443d0cbed767929f0de8660a0ee232b4e79a04,,,3,0,33,0
0xf3447209cd1d80089f8c7f5bde38acb43722a54a,,,0,0,0,1
0xf3448b12b787d9edf5b62698a8cc94f8ca7213ff,,,0,0,0,1
0xf344aa8c6842bd17699023ab71db3a5f67f19d46,,,3,0,52,0
0xf344d208d2f0537b3f7745823672d73e0ada5ee2,,,0,0,0,1
0xf345036c6b0bf5d6a1406662a4637aa0069dcc9d,1525.088,1066.0136,12,1,56,0
0xf3451a0657569ee4512ad9c4f86067ab6caa63d1,,,5,0,64,0
0xf34550baf864f429b3acfaade9e0b1264f70b001,,,0,0,0,1
0xf345e50493023822d08dc02a7776ff77f7c20e25,,,0,0,0,1
0xf34624999bc7b52e2f4e438dc340f28e5bce8232,,,0,0,0,1
0xf346407968e30ff1a1234d4e43a9735204f66785,,,0,0,0,1
0xf3469b550b39f9a86c3e826acfc69a430873f495,,,0,0,0,1
0xf346fcc4681d51dc4c889af5eb42e95cbfd6e012,,,0,0,0,1
0xf3476b31ebb9f7e5885cf0fe12fa53a495a5fc6d,,,0,0,0,1
0xf3478359ca699e7d16ccc3faaf3ef955194b5698,,,1,0,54,0
0xf34799ad42cdc7079baf95cf6af3711598cd8895,,,0,0,,1
0xf34833d96453069a5c0cefea747e04418db6bcb6,,,0,0,,1
0xf3488e52ac2d7f0628b04481db5a5b0446f0e543,,,0,0,0,1
0xf3489a51fe6c7b2d81eb37e5a31e551ceccd579a,,,0,0,0,1
0xf3489c4f9638ab590ef036074abd75a97408b19e,,,1,0,1,1
0xf349486b28d8915cd3b7abb8556eb774e2d8af33,,,0,0,0,1
0xf349793889e5a034f953ecccfdbd6ba54dcd444e,,,0,0,0,1
0xf349d7ab076bcb3cbef8f1ec75bdc2dfe554f13c,,,0,0,0,1
0xf349e904d0b0ed6bafc38da2f4b6ec6e76512534,,,0,0,0,1
0xf349f28d6549d825990654559242d66424d13398,,,0,0,0,1
0xf34ab78a604f5acaf45359fa61014173b1ec20e8,,,0,0,0,1
0xf34abe16490737a5d53e24170ef8786459721101,,,0,0,0,1
0xf34ac8bc97e27537f54bb2838702e105bf28e609,,,0,0,0,1
0xf34af4146055628a5cde41cfc99dd0f5bbc5ae03,,,0,0,,1
0xf34bbd65039f653889d863729b419cc974ffbcb3,,,0,0,0,1
0xf34bfa2a7a76c88b0d7daac3c56a8f502c5d0e95,,,0,0,0,1
0xf34c215125ee7f75354cb3133c884b981d534f33,,,14,0,19,0
0xf34c487f7dc0c778c2b35ed7b07f3a7e360a08a5,,,0,0,0,1
0xf34c5e437ef24f0c1e93848e9df12c0c865ae378,,,0,0,4,0
0xf34d68b88d28f38f0c68638a6d5323beb9686c21,,,0,0,0,1
0xf34d76b278ae93a429a890aefa37a7cb262033df,,,0,0,0,1
0xf34d841c53ce9471258bb8f176ef6cf3f0dacff7,,,0,0,,1
0xf34dbad5dedf50ac2124afba0afd26d842c25eb6,,,0,0,,1
0xf34e763adab8192875568315b304e987c1d8d7ff,,,0,0,0,1
0xf34f16e0aa20d5abb576bd373e460347d8c5b829,,,0,0,,1
0xf34f7cfe8d1b7e7361ca608b46713befa0424d6e,,,0,0,0,1
0xf34ff7dc1f1d0c6da3e91c0c262735aa0162e110,,,14,0,66,0
0xf3500f3a81b9410445a736d8587d8266a828edbb,,,0,0,0,1
0xf3505345381358c2311ef9bc8096ace10165f3ff,,,1,0,1,1
0xf3508a528a8fd236c12fef7bb3f4bce1d147700a,,,1,0,25,0
0xf350eaef65137ce1b5e69e926788ebf3d625fe89,,,0,0,0,1
0xf3514709d659a5630c0a9ba04d01453f798d9b14,1488.54399131371,898.8324,5,0,192,0
0xf35161176063ec13248148189ffe6a561f1ef573,,,0,0,19,0
0xf3531b23b504cf0aed4ff21325232b2a2d496685,,,0,0,0,1
0xf353540eac6788a85611e999be1e76c5c15f0b40,,,0,0,10,0
0xf35357d6a836f07006f83c1ce2e5d95aa64a82c4,,,0,0,0,1
0xf3538390e287434e1809f7e9080b577b49883f8b,1571.32799955578,916.4999,2,0,24,0
0xf353b6da545af02c595bc36bef4c30ba65a8c61d,,,0,0,0,1
0xf353d53166769f23f6abd11ef5bbf5d1bb5b692a,,,0,0,81,0
0xf353ff01bb78d48be7b290499750937537e0d4fe,,,0,0,0,1
0xf35495b8a563c8dbcba6064d162cefe448b5d733,,,0,0,0,1
0xf354e3945518e2a0d445b780f0c95120f1a5b10f,,,0,0,0,1
0xf35508e86c2f0d59d58567abbe47069ad8066759,,,0,0,0,1
0xf355375da9ebe77cd7ea0b7bee1eed5e9f0bc367,,,0,0,0,1
0xf355d1fe9ea8befa39fa1e7d50e3e0dc3343e066,,,0,0,0,1
0xf355d8e07d02bf5f7a39857a1da52132b33737d2,,,0,0,0,1
0xf356037f86be2cf152b349f1e90485582575641c,,,0,0,0,1
0xf35680ccfed7b4ef5de0f4202839af77034b4ad7,,,0,0,0,1
0xf356f2609b4a2c1e3b74a34b8c5b131e0832b7a2,,,9,0,37,0
0xf357cff0506caa7c7c1e4dd22029ddb2299310b6,,,0,0,0,1
0xf357d6ef16ebdfd76a80beecdf2e533a127000ec,,,0,0,0,1
0xf3587604698001baf73a6c8d2fe4f88e3fcfd57d,,,0,0,0,1
0xf358e5f983b0e93e8f9a93c2c1b12b5fc09b6b54,,,0,0,0,1
0xf35907393051b8856635a89f9774c05a81c7e734,,,0,0,0,1
0xf3591d1540bd510db9de703f842f68a2f30f202f,,,0,0,0,1
0xf3598430ec9d846010779cd389338b8e6b4de101,,,0,0,0,1
0xf359949ff5b316e91d5af2fd12ff8c9f77cc4e72,,,0,0,0,1
0xf3599ece57c8413172624c50d4a0de73267865e1,,,0,0,,1
0xf359a9e7395fb529e25fc2cac6af2fb74ae1f8a4,,,0,0,0,1
0xf35a8ce677763eacea2718e65ef1117a0a1c1ed5,,,0,0,0,1
0xf35af215b9e69ff491287c2a9a1d9a2496eae887,,,0,0,0,1
0xf35b983c7fd1cf7138881b5db649f545fbdfa677,,,0,0,,1
0xf35bae76e729d1afc28537e45d8da5d261eca2ef,,,0,0,0,1
0xf35bb28e32d170c42a93ee9481115ae432d78043,,,0,0,0,1
0xf35bc73b9dc922bb286e1049b364dce8bdb93fab,,,0,0,0,1
0xf35bc8c7f5bf55beaf3dad2f8b63df39b881cfe2,,,3,0,41,0
0xf35d1068783f45799ad582951a19e9f9e059e5ee,,,0,0,,1
0xf35d649b437b375635ffed80c3b2d62edf5df1d9,,,0,0,0,1
0xf35e0e5445ada945db99438d50e6e5909e45a58c,,,0,0,0,1
0xf35ee54aa36590ad1aab328fda427350f0cc18b7,,,1,0,22,0
0xf35f31ff16d5dd53e2fde160513628f24128c344,,,1,0,99,0
0xf35f3da3110569e6285600b4ea75cf8cffb0c90a,,,5,0,39,0
0xf35f891be25738c3138930b619f05eafad90ac66,,,0,0,,1
